Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name
Complex_31,35,0.9804,0.3429,147,YDR087C
Complex_31,35,0.9804,0.3429,611,YLR449W
Complex_32,35,0.9804,0.2881,775,YOR063W
Complex_32,35,0.9804,0.2881,267,YFR001W
Complex_32,35,0.9804,0.2881,867,YPR016C
Complex_32,35,0.9804,0.2881,388,YHR052W
Complex_32,35,0.9804,0.2881,100,YDL031W
Complex_32,35,0.9804,0.2881,228,YER006W
Complex_32,35,0.9804,0.2881,676,YNL002C
Complex_32,35,0.9804,0.2881,837,YPL093W
Complex_32,35,0.9804,0.2881,683,YNL061W
Complex_32,35,0.9804,0.2881,533,YLL008W
Complex_32,35,0.9804,0.2881,539,YLR002C
Complex_32,35,0.9804,0.2881,670,YMR290C
Complex_32,35,0.9804,0.2881,538,YLL045C
Complex_32,35,0.9804,0.2881,740,YNR053C
Complex_32,35,0.9804,0.2881,495,YKL009W
Complex_32,35,0.9804,0.2881,547,YLR106C
Complex_32,35,0.9804,0.2881,854,YPL211W
Complex_32,35,0.9804,0.2881,416,YHR197W
Complex_32,35,0.9804,0.2881,366,YGR245C
Complex_32,35,0.9804,0.2881,706,YNL182C
Complex_32,35,0.9804,0.2881,150,YDR101C
Complex_32,35,0.9804,0.2881,297,YGL111W
Complex_32,35,0.9804,0.2881,246,YER126C
Complex_32,35,0.9804,0.2881,808,YOR272W
Complex_32,35,0.9804,0.2881,338,YGR103W
Complex_32,35,0.9804,0.2881,318,YGL246C
Complex_32,35,0.9804,0.2881,258,YFL002C
Complex_32,35,0.9804,0.2881,755,YOL077C
Complex_32,35,0.9804,0.2881,642,YMR049C
Complex_32,35,0.9804,0.2881,393,YHR085W
Complex_32,35,0.9804,0.2881,529,YKR081C
Complex_32,35,0.9804,0.2881,796,YOR206W
Complex_32,35,0.9804,0.2881,215,YDR496C
Complex_32,35,0.9804,0.2881,147,YDR087C
Complex_32,35,0.9804,0.2881,90,YCR072C
Complex_33,33,0.9804,0.3056,775,YOR063W
Complex_33,33,0.9804,0.3056,495,YKL009W
Complex_33,33,0.9804,0.3056,837,YPL093W
Complex_33,33,0.9804,0.3056,228,YER006W
Complex_33,33,0.9804,0.3056,676,YNL002C
Complex_33,33,0.9804,0.3056,867,YPR016C
Complex_33,33,0.9804,0.3056,670,YMR290C
Complex_33,33,0.9804,0.3056,100,YDL031W
Complex_33,33,0.9804,0.3056,388,YHR052W
Complex_33,33,0.9804,0.3056,683,YNL061W
Complex_33,33,0.9804,0.3056,533,YLL008W
Complex_33,33,0.9804,0.3056,539,YLR002C
Complex_33,33,0.9804,0.3056,796,YOR206W
Complex_33,33,0.9804,0.3056,395,YHR088W
Complex_33,33,0.9804,0.3056,854,YPL211W
Complex_33,33,0.9804,0.3056,538,YLL045C
Complex_33,33,0.9804,0.3056,843,YPL131W
Complex_33,33,0.9804,0.3056,338,YGR103W
Complex_33,33,0.9804,0.3056,740,YNR053C
Complex_33,33,0.9804,0.3056,547,YLR106C
Complex_33,33,0.9804,0.3056,416,YHR197W
Complex_33,33,0.9804,0.3056,366,YGR245C
Complex_33,33,0.9804,0.3056,706,YNL182C
Complex_33,33,0.9804,0.3056,150,YDR101C
Complex_33,33,0.9804,0.3056,297,YGL111W
Complex_33,33,0.9804,0.3056,246,YER126C
Complex_33,33,0.9804,0.3056,808,YOR272W
Complex_33,33,0.9804,0.3056,318,YGL246C
Complex_33,33,0.9804,0.3056,258,YFL002C
Complex_33,33,0.9804,0.3056,755,YOL077C
Complex_33,33,0.9804,0.3056,642,YMR049C
Complex_33,33,0.9804,0.3056,393,YHR085W
Complex_33,33,0.9804,0.3056,529,YKR081C
Complex_34,12,0.9804,0.2801,172,YDR240C
Complex_34,12,0.9804,0.2801,321,YGR013W
Complex_34,12,0.9804,0.2801,422,YIL061C
Complex_34,12,0.9804,0.2801,408,YHR165C
Complex_34,12,0.9804,0.2801,328,YGR074W
Complex_34,12,0.9804,0.2801,551,YLR147C
Complex_34,12,0.9804,0.2801,458,YJL124C
Complex_34,12,0.9804,0.2801,336,YGR091W
Complex_34,12,0.9804,0.2801,881,YPR101W
Complex_34,12,0.9804,0.2801,249,YER146W
Complex_34,12,0.9804,0.2801,666,YMR240C
Complex_34,12,0.9804,0.2801,22,YBL026W
Complex_35,36,0.9803,0.5556,54,YBR154C
Complex_35,36,0.9803,0.5556,897,YPR187W
Complex_35,36,0.9803,0.5556,800,YOR224C
Complex_35,36,0.9803,0.5556,508,YKL144C
Complex_35,36,0.9803,0.5556,899,YPR190C
Complex_35,36,0.9803,0.5556,520,YKR025W
Complex_35,36,0.9803,0.5556,781,YOR116C
Complex_35,36,0.9803,0.5556,884,YPR110C
Complex_35,36,0.9803,0.5556,696,YNL113W
Complex_35,36,0.9803,0.5556,445,YJL011C
Complex_35,36,0.9803,0.5556,797,YOR207C
Complex_35,36,0.9803,0.5556,702,YNL151C
Complex_35,36,0.9803,0.5556,127,YDL150W
Complex_35,36,0.9803,0.5556,798,YOR210W
Complex_35,36,0.9803,0.5556,320,YGR005C
Complex_35,36,0.9803,0.5556,866,YPR010C
Complex_35,36,0.9803,0.5556,288,YGL070C
Complex_35,36,0.9803,0.5556,419,YIL021W
Complex_35,36,0.9803,0.5556,480,YJR063W
Complex_35,36,0.9803,0.5556,327,YGR063C
Complex_35,36,0.9803,0.5556,817,YOR340C
Complex_35,36,0.9803,0.5556,812,YOR304W
Complex_35,36,0.9803,0.5556,404,YHR143W-A
Complex_35,36,0.9803,0.5556,788,YOR151C
Complex_35,36,0.9803,0.5556,818,YOR341W
Complex_35,36,0.9803,0.5556,123,YDL140C
Complex_35,36,0.9803,0.5556,842,YPL129W
Complex_35,36,0.9803,0.5556,158,YDR156W
Complex_35,36,0.9803,0.5556,141,YDR045C
Complex_35,36,0.9803,0.5556,744,YOL005C
Complex_35,36,0.9803,0.5556,462,YJL148W
Complex_35,36,0.9803,0.5556,717,YNL248C
Complex_35,36,0.9803,0.5556,135,YDR005C
Complex_35,36,0.9803,0.5556,461,YJL140W
Complex_35,36,0.9803,0.5556,167,YDR224C
Complex_35,36,0.9803,0.5556,64,YBR245C
Complex_36,33,0.9803,0.3056,775,YOR063W
Complex_36,33,0.9803,0.3056,761,YOL127W
Complex_36,33,0.9803,0.3056,416,YHR197W
Complex_36,33,0.9803,0.3056,676,YNL002C
Complex_36,33,0.9803,0.3056,837,YPL093W
Complex_36,33,0.9803,0.3056,338,YGR103W
Complex_36,33,0.9803,0.3056,228,YER006W
Complex_36,33,0.9803,0.3056,529,YKR081C
Complex_36,33,0.9803,0.3056,867,YPR016C
Complex_36,33,0.9803,0.3056,100,YDL031W
Complex_36,33,0.9803,0.3056,388,YHR052W
Complex_36,33,0.9803,0.3056,683,YNL061W
Complex_36,33,0.9803,0.3056,533,YLL008W
Complex_36,33,0.9803,0.3056,670,YMR290C
Complex_36,33,0.9803,0.3056,539,YLR002C
Complex_36,33,0.9803,0.3056,796,YOR206W
Complex_36,33,0.9803,0.3056,694,YNL110C
Complex_36,33,0.9803,0.3056,740,YNR053C
Complex_36,33,0.9803,0.3056,495,YKL009W
Complex_36,33,0.9803,0.3056,547,YLR106C
Complex_36,33,0.9803,0.3056,854,YPL211W
Complex_36,33,0.9803,0.3056,366,YGR245C
Complex_36,33,0.9803,0.3056,150,YDR101C
Complex_36,33,0.9803,0.3056,706,YNL182C
Complex_36,33,0.9803,0.3056,246,YER126C
Complex_36,33,0.9803,0.3056,297,YGL111W
Complex_36,33,0.9803,0.3056,808,YOR272W
Complex_36,33,0.9803,0.3056,258,YFL002C
Complex_36,33,0.9803,0.3056,755,YOL077C
Complex_36,33,0.9803,0.3056,642,YMR049C
Complex_36,33,0.9803,0.3056,393,YHR085W
Complex_36,33,0.9803,0.3056,215,YDR496C
Complex_36,33,0.9803,0.3056,861,YPL249C-A
Complex_37,35,0.9802,0.2881,775,YOR063W
Complex_37,35,0.9802,0.2881,267,YFR001W
Complex_37,35,0.9802,0.2881,867,YPR016C
Complex_37,35,0.9802,0.2881,388,YHR052W
Complex_37,35,0.9802,0.2881,100,YDL031W
Complex_37,35,0.9802,0.2881,228,YER006W
Complex_37,35,0.9802,0.2881,676,YNL002C
Complex_37,35,0.9802,0.2881,837,YPL093W
Complex_37,35,0.9802,0.2881,683,YNL061W
Complex_37,35,0.9802,0.2881,533,YLL008W
Complex_37,35,0.9802,0.2881,539,YLR002C
Complex_37,35,0.9802,0.2881,670,YMR290C
Complex_37,35,0.9802,0.2881,258,YFL002C
Complex_37,35,0.9802,0.2881,740,YNR053C
Complex_37,35,0.9802,0.2881,495,YKL009W
Complex_37,35,0.9802,0.2881,547,YLR106C
Complex_37,35,0.9802,0.2881,416,YHR197W
Complex_37,35,0.9802,0.2881,854,YPL211W
Complex_37,35,0.9802,0.2881,366,YGR245C
Complex_37,35,0.9802,0.2881,706,YNL182C
Complex_37,35,0.9802,0.2881,297,YGL111W
Complex_37,35,0.9802,0.2881,246,YER126C
Complex_37,35,0.9802,0.2881,150,YDR101C
Complex_37,35,0.9802,0.2881,808,YOR272W
Complex_37,35,0.9802,0.2881,338,YGR103W
Complex_37,35,0.9802,0.2881,755,YOL077C
Complex_37,35,0.9802,0.2881,393,YHR085W
Complex_37,35,0.9802,0.2881,642,YMR049C
Complex_37,35,0.9802,0.2881,529,YKR081C
Complex_37,35,0.9802,0.2881,796,YOR206W
Complex_37,35,0.9802,0.2881,215,YDR496C
Complex_37,35,0.9802,0.2881,147,YDR087C
Complex_37,35,0.9802,0.2881,90,YCR072C
Complex_37,35,0.9802,0.2881,861,YPL249C-A
Complex_37,35,0.9802,0.2881,584,YLR325C
Complex_38,36,0.9801,0.3333,775,YOR063W
Complex_38,36,0.9801,0.3333,150,YDR101C
Complex_38,36,0.9801,0.3333,676,YNL002C
Complex_38,36,0.9801,0.3333,228,YER006W
Complex_38,36,0.9801,0.3333,867,YPR016C
Complex_38,36,0.9801,0.3333,837,YPL093W
Complex_38,36,0.9801,0.3333,495,YKL009W
Complex_38,36,0.9801,0.3333,338,YGR103W
Complex_38,36,0.9801,0.3333,538,YLL045C
Complex_38,36,0.9801,0.3333,861,YPL249C-A
Complex_38,36,0.9801,0.3333,740,YNR053C
Complex_38,36,0.9801,0.3333,683,YNL061W
Complex_38,36,0.9801,0.3333,533,YLL008W
Complex_38,36,0.9801,0.3333,539,YLR002C
Complex_38,36,0.9801,0.3333,854,YPL211W
Complex_38,36,0.9801,0.3333,547,YLR106C
Complex_38,36,0.9801,0.3333,416,YHR197W
Complex_38,36,0.9801,0.3333,366,YGR245C
Complex_38,36,0.9801,0.3333,706,YNL182C
Complex_38,36,0.9801,0.3333,297,YGL111W
Complex_38,36,0.9801,0.3333,246,YER126C
Complex_38,36,0.9801,0.3333,808,YOR272W
Complex_38,36,0.9801,0.3333,318,YGL246C
Complex_38,36,0.9801,0.3333,670,YMR290C
Complex_38,36,0.9801,0.3333,258,YFL002C
Complex_38,36,0.9801,0.3333,755,YOL077C
Complex_38,36,0.9801,0.3333,388,YHR052W
Complex_38,36,0.9801,0.3333,642,YMR049C
Complex_38,36,0.9801,0.3333,393,YHR085W
Complex_38,36,0.9801,0.3333,529,YKR081C
Complex_38,36,0.9801,0.3333,215,YDR496C
Complex_38,36,0.9801,0.3333,796,YOR206W
Complex_38,36,0.9801,0.3333,147,YDR087C
Complex_38,36,0.9801,0.3333,90,YCR072C
Complex_38,36,0.9801,0.3333,584,YLR325C
Complex_38,36,0.9801,0.3333,611,YLR449W
Complex_39,9,0.9801,0.3472,321,YGR013W
Complex_39,9,0.9801,0.3472,422,YIL061C
Complex_39,9,0.9801,0.3472,877,YPR057W
Complex_39,9,0.9801,0.3472,328,YGR074W
Complex_39,9,0.9801,0.3472,551,YLR147C
Complex_39,9,0.9801,0.3472,336,YGR091W
Complex_39,9,0.9801,0.3472,172,YDR240C
Complex_39,9,0.9801,0.3472,666,YMR240C
Complex_39,9,0.9801,0.3472,22,YBL026W
Complex_40,34,0.9801,0.2451,547,YLR106C
Complex_40,34,0.9801,0.2451,555,YLR180W
Complex_40,34,0.9801,0.2451,788,YOR151C
Complex_40,34,0.9801,0.2451,637,YMR012W
Complex_40,34,0.9801,0.2451,385,YHR020W
Complex_40,34,0.9801,0.2451,54,YBR154C
Complex_40,34,0.9801,0.2451,798,YOR210W
Complex_40,34,0.9801,0.2451,866,YPR010C
Complex_40,34,0.9801,0.2451,320,YGR005C
Complex_40,34,0.9801,0.2451,419,YIL021W
Complex_40,34,0.9801,0.2451,800,YOR224C
Complex_40,34,0.9801,0.2451,288,YGL070C
Complex_40,34,0.9801,0.2451,740,YNR053C
Complex_40,34,0.9801,0.2451,897,YPR187W
Complex_40,34,0.9801,0.2451,327,YGR063C
Complex_40,34,0.9801,0.2451,676,YNL002C
Complex_40,34,0.9801,0.2451,498,YKL029C
Complex_40,34,0.9801,0.2451,366,YGR245C
Complex_40,34,0.9801,0.2451,150,YDR101C
Complex_40,34,0.9801,0.2451,706,YNL182C
Complex_40,34,0.9801,0.2451,842,YPL129W
Complex_40,34,0.9801,0.2451,634,YML124C
Complex_40,34,0.9801,0.2451,393,YHR085W
Complex_40,34,0.9801,0.2451,123,YDL140C
Complex_40,34,0.9801,0.2451,416,YHR197W
Complex_40,34,0.9801,0.2451,228,YER006W
Complex_40,34,0.9801,0.2451,744,YOL005C
Complex_40,34,0.9801,0.2451,312,YGL195W
Complex_40,34,0.9801,0.2451,90,YCR072C
Complex_40,34,0.9801,0.2451,338,YGR103W
Complex_40,34,0.9801,0.2451,284,YGL043W
Complex_40,34,0.9801,0.2451,533,YLL008W
Complex_40,34,0.9801,0.2451,837,YPL093W
Complex_40,34,0.9801,0.2451,359,YGR218W
Complex_41,13,0.9801,0.5664,43,YBR081C
Complex_41,13,0.9801,0.5664,298,YGL112C
Complex_41,13,0.9801,0.5664,206,YDR448W
Complex_41,13,0.9801,0.5664,664,YMR236W
Complex_41,13,0.9801,0.5664,160,YDR167W
Complex_41,13,0.9801,0.5664,367,YGR252W
Complex_41,13,0.9801,0.5664,862,YPL254W
Complex_41,13,0.9801,0.5664,661,YMR223W
Complex_41,13,0.9801,0.5664,714,YNL236W
Complex_41,13,0.9801,0.5664,387,YHR041C
Complex_41,13,0.9801,0.5664,389,YHR058C
Complex_41,13,0.9801,0.5664,636,YMR005W
Complex_41,13,0.9801,0.5664,398,YHR099W
Complex_42,3,0.9787,0.4444,42,YBR079C
Complex_42,3,0.9787,0.4444,860,YPL237W
Complex_42,3,0.9787,0.4444,232,YER025W
Complex_43,3,0.9777,1.0,180,YDR295C
Complex_43,3,0.9777,1.0,896,YPR179C
Complex_43,3,0.9777,1.0,679,YNL021W
Complex_44,20,0.9774,0.1786,775,YOR063W
Complex_44,20,0.9774,0.1786,808,YOR272W
Complex_44,20,0.9774,0.1786,670,YMR290C
Complex_44,20,0.9774,0.1786,683,YNL061W
Complex_44,20,0.9774,0.1786,388,YHR052W
Complex_44,20,0.9774,0.1786,676,YNL002C
Complex_44,20,0.9774,0.1786,533,YLL008W
Complex_44,20,0.9774,0.1786,854,YPL211W
Complex_44,20,0.9774,0.1786,395,YHR088W
Complex_44,20,0.9774,0.1786,796,YOR206W
Complex_44,20,0.9774,0.1786,837,YPL093W
Complex_44,20,0.9774,0.1786,100,YDL031W
Complex_44,20,0.9774,0.1786,228,YER006W
Complex_44,20,0.9774,0.1786,755,YOL077C
Complex_44,20,0.9774,0.1786,297,YGL111W
Complex_44,20,0.9774,0.1786,258,YFL002C
Complex_44,20,0.9774,0.1786,539,YLR002C
Complex_44,20,0.9774,0.1786,843,YPL131W
Complex_44,20,0.9774,0.1786,495,YKL009W
Complex_44,20,0.9774,0.1786,215,YDR496C
Complex_45,17,0.9771,0.1345,775,YOR063W
Complex_45,17,0.9771,0.1345,495,YKL009W
Complex_45,17,0.9771,0.1345,837,YPL093W
Complex_45,17,0.9771,0.1345,228,YER006W
Complex_45,17,0.9771,0.1345,676,YNL002C
Complex_45,17,0.9771,0.1345,755,YOL077C
Complex_45,17,0.9771,0.1345,388,YHR052W
Complex_45,17,0.9771,0.1345,533,YLL008W
Complex_45,17,0.9771,0.1345,100,YDL031W
Complex_45,17,0.9771,0.1345,529,YKR081C
Complex_45,17,0.9771,0.1345,683,YNL061W
Complex_45,17,0.9771,0.1345,539,YLR002C
Complex_45,17,0.9771,0.1345,796,YOR206W
Complex_45,17,0.9771,0.1345,670,YMR290C
Complex_45,17,0.9771,0.1345,338,YGR103W
Complex_45,17,0.9771,0.1345,538,YLL045C
Complex_45,17,0.9771,0.1345,843,YPL131W
Complex_46,21,0.9769,0.1088,775,YOR063W
Complex_46,21,0.9769,0.1088,761,YOL127W
Complex_46,21,0.9769,0.1088,642,YMR049C
Complex_46,21,0.9769,0.1088,388,YHR052W
Complex_46,21,0.9769,0.1088,796,YOR206W
Complex_46,21,0.9769,0.1088,670,YMR290C
Complex_46,21,0.9769,0.1088,683,YNL061W
Complex_46,21,0.9769,0.1088,837,YPL093W
Complex_46,21,0.9769,0.1088,854,YPL211W
Complex_46,21,0.9769,0.1088,100,YDL031W
Complex_46,21,0.9769,0.1088,228,YER006W
Complex_46,21,0.9769,0.1088,676,YNL002C
Complex_46,21,0.9769,0.1088,297,YGL111W
Complex_46,21,0.9769,0.1088,533,YLL008W
Complex_46,21,0.9769,0.1088,395,YHR088W
Complex_46,21,0.9769,0.1088,258,YFL002C
Complex_46,21,0.9769,0.1088,539,YLR002C
Complex_46,21,0.9769,0.1088,867,YPR016C
Complex_46,21,0.9769,0.1088,694,YNL110C
Complex_46,21,0.9769,0.1088,416,YHR197W
Complex_46,21,0.9769,0.1088,338,YGR103W
Complex_47,10,0.9764,0.075,775,YOR063W
Complex_47,10,0.9764,0.075,761,YOL127W
Complex_47,10,0.9764,0.075,538,YLL045C
Complex_47,10,0.9764,0.075,867,YPR016C
Complex_47,10,0.9764,0.075,837,YPL093W
Complex_47,10,0.9764,0.075,676,YNL002C
Complex_47,10,0.9764,0.075,228,YER006W
Complex_47,10,0.9764,0.075,861,YPL249C-A
Complex_47,10,0.9764,0.075,338,YGR103W
Complex_47,10,0.9764,0.075,282,YGL030W
Complex_48,19,0.9764,0.1203,775,YOR063W
Complex_48,19,0.9764,0.1203,808,YOR272W
Complex_48,19,0.9764,0.1203,670,YMR290C
Complex_48,19,0.9764,0.1203,683,YNL061W
Complex_48,19,0.9764,0.1203,388,YHR052W
Complex_48,19,0.9764,0.1203,676,YNL002C
Complex_48,19,0.9764,0.1203,533,YLL008W
Complex_48,19,0.9764,0.1203,854,YPL211W
Complex_48,19,0.9764,0.1203,395,YHR088W
Complex_48,19,0.9764,0.1203,796,YOR206W
Complex_48,19,0.9764,0.1203,837,YPL093W
Complex_48,19,0.9764,0.1203,100,YDL031W
Complex_48,19,0.9764,0.1203,228,YER006W
Complex_48,19,0.9764,0.1203,755,YOL077C
Complex_48,19,0.9764,0.1203,538,YLL045C
Complex_48,19,0.9764,0.1203,495,YKL009W
Complex_48,19,0.9764,0.1203,539,YLR002C
Complex_48,19,0.9764,0.1203,843,YPL131W
Complex_48,19,0.9764,0.1203,338,YGR103W
Complex_49,13,0.9762,0.2051,147,YDR087C
Complex_49,13,0.9762,0.2051,670,YMR290C
Complex_49,13,0.9762,0.2051,683,YNL061W
Complex_49,13,0.9762,0.2051,228,YER006W
Complex_49,13,0.9762,0.2051,388,YHR052W
Complex_49,13,0.9762,0.2051,676,YNL002C
Complex_49,13,0.9762,0.2051,100,YDL031W
Complex_49,13,0.9762,0.2051,533,YLL008W
Complex_49,13,0.9762,0.2051,215,YDR496C
Complex_49,13,0.9762,0.2051,796,YOR206W
Complex_49,13,0.9762,0.2051,529,YKR081C
Complex_49,13,0.9762,0.2051,755,YOL077C
Complex_49,13,0.9762,0.2051,142,YDR060W
Complex_50,10,0.9762,0.075,775,YOR063W
Complex_50,10,0.9762,0.075,761,YOL127W
Complex_50,10,0.9762,0.075,538,YLL045C
Complex_50,10,0.9762,0.075,867,YPR016C
Complex_50,10,0.9762,0.075,837,YPL093W
Complex_50,10,0.9762,0.075,676,YNL002C
Complex_50,10,0.9762,0.075,228,YER006W
Complex_50,10,0.9762,0.075,388,YHR052W
Complex_50,10,0.9762,0.075,282,YGL030W
Complex_50,10,0.9762,0.075,338,YGR103W
Complex_51,20,0.9757,0.2571,775,YOR063W
Complex_51,20,0.9757,0.2571,142,YDR060W
Complex_51,20,0.9757,0.2571,670,YMR290C
Complex_51,20,0.9757,0.2571,796,YOR206W
Complex_51,20,0.9757,0.2571,755,YOL077C
Complex_51,20,0.9757,0.2571,676,YNL002C
Complex_51,20,0.9757,0.2571,388,YHR052W
Complex_51,20,0.9757,0.2571,683,YNL061W
Complex_51,20,0.9757,0.2571,533,YLL008W
Complex_51,20,0.9757,0.2571,837,YPL093W
Complex_51,20,0.9757,0.2571,100,YDL031W
Complex_51,20,0.9757,0.2571,228,YER006W
Complex_51,20,0.9757,0.2571,854,YPL211W
Complex_51,20,0.9757,0.2571,808,YOR272W
Complex_51,20,0.9757,0.2571,395,YHR088W
Complex_51,20,0.9757,0.2571,297,YGL111W
Complex_51,20,0.9757,0.2571,258,YFL002C
Complex_51,20,0.9757,0.2571,539,YLR002C
Complex_51,20,0.9757,0.2571,642,YMR049C
Complex_51,20,0.9757,0.2571,512,YKL172W
Complex_52,17,0.9755,0.1225,775,YOR063W
Complex_52,17,0.9755,0.1225,495,YKL009W
Complex_52,17,0.9755,0.1225,837,YPL093W
Complex_52,17,0.9755,0.1225,228,YER006W
Complex_52,17,0.9755,0.1225,676,YNL002C
Complex_52,17,0.9755,0.1225,755,YOL077C
Complex_52,17,0.9755,0.1225,388,YHR052W
Complex_52,17,0.9755,0.1225,533,YLL008W
Complex_52,17,0.9755,0.1225,100,YDL031W
Complex_52,17,0.9755,0.1225,529,YKR081C
Complex_52,17,0.9755,0.1225,683,YNL061W
Complex_52,17,0.9755,0.1225,539,YLR002C
Complex_52,17,0.9755,0.1225,796,YOR206W
Complex_52,17,0.9755,0.1225,670,YMR290C
Complex_52,17,0.9755,0.1225,215,YDR496C
Complex_52,17,0.9755,0.1225,538,YLL045C
Complex_52,17,0.9755,0.1225,843,YPL131W
Complex_53,16,0.9753,0.1302,775,YOR063W
Complex_53,16,0.9753,0.1302,761,YOL127W
Complex_53,16,0.9753,0.1302,694,YNL110C
Complex_53,16,0.9753,0.1302,837,YPL093W
Complex_53,16,0.9753,0.1302,388,YHR052W
Complex_53,16,0.9753,0.1302,676,YNL002C
Complex_53,16,0.9753,0.1302,228,YER006W
Complex_53,16,0.9753,0.1302,215,YDR496C
Complex_53,16,0.9753,0.1302,529,YKR081C
Complex_53,16,0.9753,0.1302,100,YDL031W
Complex_53,16,0.9753,0.1302,683,YNL061W
Complex_53,16,0.9753,0.1302,533,YLL008W
Complex_53,16,0.9753,0.1302,539,YLR002C
Complex_53,16,0.9753,0.1302,796,YOR206W
Complex_53,16,0.9753,0.1302,670,YMR290C
Complex_53,16,0.9753,0.1302,867,YPR016C
Complex_54,17,0.975,0.1569,775,YOR063W
Complex_54,17,0.975,0.1569,142,YDR060W
Complex_54,17,0.975,0.1569,670,YMR290C
Complex_54,17,0.975,0.1569,796,YOR206W
Complex_54,17,0.975,0.1569,755,YOL077C
Complex_54,17,0.975,0.1569,676,YNL002C
Complex_54,17,0.975,0.1569,388,YHR052W
Complex_54,17,0.975,0.1569,683,YNL061W
Complex_54,17,0.975,0.1569,533,YLL008W
Complex_54,17,0.975,0.1569,837,YPL093W
Complex_54,17,0.975,0.1569,100,YDL031W
Complex_54,17,0.975,0.1569,228,YER006W
Complex_54,17,0.975,0.1569,854,YPL211W
Complex_54,17,0.975,0.1569,574,YLR276C
Complex_54,17,0.975,0.1569,642,YMR049C
Complex_54,17,0.975,0.1569,297,YGL111W
Complex_54,17,0.975,0.1569,512,YKL172W
Complex_55,19,0.9749,0.2707,775,YOR063W
Complex_55,19,0.9749,0.2707,142,YDR060W
Complex_55,19,0.9749,0.2707,670,YMR290C
Complex_55,19,0.9749,0.2707,796,YOR206W
Complex_55,19,0.9749,0.2707,755,YOL077C
Complex_55,19,0.9749,0.2707,676,YNL002C
Complex_55,19,0.9749,0.2707,388,YHR052W
Complex_55,19,0.9749,0.2707,683,YNL061W
Complex_55,19,0.9749,0.2707,533,YLL008W
Complex_55,19,0.9749,0.2707,837,YPL093W
Complex_55,19,0.9749,0.2707,100,YDL031W
Complex_55,19,0.9749,0.2707,228,YER006W
Complex_55,19,0.9749,0.2707,854,YPL211W
Complex_55,19,0.9749,0.2707,808,YOR272W
Complex_55,19,0.9749,0.2707,395,YHR088W
Complex_55,19,0.9749,0.2707,297,YGL111W
Complex_55,19,0.9749,0.2707,829,YPL043W
Complex_55,19,0.9749,0.2707,642,YMR049C
Complex_55,19,0.9749,0.2707,338,YGR103W
Complex_56,20,0.9746,0.2571,775,YOR063W
Complex_56,20,0.9746,0.2571,142,YDR060W
Complex_56,20,0.9746,0.2571,670,YMR290C
Complex_56,20,0.9746,0.2571,796,YOR206W
Complex_56,20,0.9746,0.2571,755,YOL077C
Complex_56,20,0.9746,0.2571,676,YNL002C
Complex_56,20,0.9746,0.2571,388,YHR052W
Complex_56,20,0.9746,0.2571,683,YNL061W
Complex_56,20,0.9746,0.2571,533,YLL008W
Complex_56,20,0.9746,0.2571,837,YPL093W
Complex_56,20,0.9746,0.2571,100,YDL031W
Complex_56,20,0.9746,0.2571,228,YER006W
Complex_56,20,0.9746,0.2571,854,YPL211W
Complex_56,20,0.9746,0.2571,808,YOR272W
Complex_56,20,0.9746,0.2571,395,YHR088W
Complex_56,20,0.9746,0.2571,297,YGL111W
Complex_56,20,0.9746,0.2571,258,YFL002C
Complex_56,20,0.9746,0.2571,539,YLR002C
Complex_56,20,0.9746,0.2571,843,YPL131W
Complex_56,20,0.9746,0.2571,338,YGR103W
Complex_57,17,0.9745,0.1345,775,YOR063W
Complex_57,17,0.9745,0.1345,761,YOL127W
Complex_57,17,0.9745,0.1345,416,YHR197W
Complex_57,17,0.9745,0.1345,676,YNL002C
Complex_57,17,0.9745,0.1345,837,YPL093W
Complex_57,17,0.9745,0.1345,338,YGR103W
Complex_57,17,0.9745,0.1345,228,YER006W
Complex_57,17,0.9745,0.1345,529,YKR081C
Complex_57,17,0.9745,0.1345,755,YOL077C
Complex_57,17,0.9745,0.1345,100,YDL031W
Complex_57,17,0.9745,0.1345,388,YHR052W
Complex_57,17,0.9745,0.1345,683,YNL061W
Complex_57,17,0.9745,0.1345,533,YLL008W
Complex_57,17,0.9745,0.1345,670,YMR290C
Complex_57,17,0.9745,0.1345,539,YLR002C
Complex_57,17,0.9745,0.1345,796,YOR206W
Complex_57,17,0.9745,0.1345,694,YNL110C
Complex_58,20,0.9743,0.1042,775,YOR063W
Complex_58,20,0.9743,0.1042,761,YOL127W
Complex_58,20,0.9743,0.1042,642,YMR049C
Complex_58,20,0.9743,0.1042,388,YHR052W
Complex_58,20,0.9743,0.1042,796,YOR206W
Complex_58,20,0.9743,0.1042,670,YMR290C
Complex_58,20,0.9743,0.1042,683,YNL061W
Complex_58,20,0.9743,0.1042,837,YPL093W
Complex_58,20,0.9743,0.1042,854,YPL211W
Complex_58,20,0.9743,0.1042,100,YDL031W
Complex_58,20,0.9743,0.1042,228,YER006W
Complex_58,20,0.9743,0.1042,676,YNL002C
Complex_58,20,0.9743,0.1042,297,YGL111W
Complex_58,20,0.9743,0.1042,533,YLL008W
Complex_58,20,0.9743,0.1042,395,YHR088W
Complex_58,20,0.9743,0.1042,258,YFL002C
Complex_58,20,0.9743,0.1042,539,YLR002C
Complex_58,20,0.9743,0.1042,867,YPR016C
