Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name,CC_Enriched_Terms,CC_Min_Pvalue,CC_Significant,BP_Enriched_Terms,BP_Min_Pvalue,BP_Significant,MF_Enriched_Terms,MF_Min_Pvalue,MF_Significant,Total_Enriched_Terms,Overall_Min_Pvalue,Overall_Significant
Complex_18,24,0.9636,0.2042,637,YMR012W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,555,YLR180W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,222,YEL022W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,676,YNL002C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,740,YNR053C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,150,YDR101C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,228,YER006W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,366,YGR245C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,634,YML124C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,706,YNL182C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,416,YHR197W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,533,YLL008W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,837,YPL093W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,393,YHR085W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,788,YOR151C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,338,YGR103W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,388,YHR052W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,90,YCR072C,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,240,YER086W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,124,YDL143W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,312,YGL195W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_18,24,0.9636,0.2042,269,YFR009W,9,1.07e-08,True,30,6.16e-11,True,0,0.090954,False,39,6.16e-11,True
Complex_19,9,0.963,0.0234,222,YEL022W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,385,YHR020W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,484,YJR077C,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,359,YGR218W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,555,YLR180W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,637,YMR012W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,35,YBR017C,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,243,YER110C,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_19,9,0.963,0.0234,588,YLR342W,0,0.124038,False,0,0.320268,False,3,0.001093,True,3,0.001093,True
Complex_20,42,0.9617,0.2401,547,YLR106C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,555,YLR180W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,788,YOR151C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,637,YMR012W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,385,YHR020W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,54,YBR154C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,798,YOR210W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,866,YPR010C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,320,YGR005C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,419,YIL021W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,800,YOR224C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,288,YGL070C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,740,YNR053C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,897,YPR187W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,327,YGR063C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,676,YNL002C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,498,YKL029C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,366,YGR245C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,150,YDR101C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,706,YNL182C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,842,YPL129W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,634,YML124C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,393,YHR085W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,123,YDL140C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,416,YHR197W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,228,YER006W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,744,YOL005C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,312,YGL195W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,90,YCR072C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,338,YGR103W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,284,YGL043W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,533,YLL008W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,837,YPL093W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,359,YGR218W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,388,YHR052W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,216,YDR502C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,461,YJL140W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,365,YGR240C,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,222,YEL022W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,269,YFR009W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,546,YLR075W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_20,42,0.9617,0.2401,783,YOR133W,30,5.70e-18,True,56,6.41e-18,True,22,3.61e-18,True,108,3.61e-18,True
Complex_21,46,0.9599,0.4348,54,YBR154C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,897,YPR187W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,800,YOR224C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,842,YPL129W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,288,YGL070C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,320,YGR005C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,419,YIL021W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,744,YOL005C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,123,YDL140C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,788,YOR151C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,461,YJL140W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,798,YOR210W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,884,YPR110C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,866,YPR010C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,327,YGR063C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,480,YJR063W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,817,YOR340C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,702,YNL151C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,781,YOR116C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,899,YPR190C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,547,YLR106C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,404,YHR143W-A,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,818,YOR341W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,637,YMR012W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,508,YKL144C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,520,YKR025W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,158,YDR156W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,141,YDR045C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,462,YJL148W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,717,YNL248C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,797,YOR207C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,127,YDL150W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,555,YLR180W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,859,YPL235W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,445,YJL011C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,284,YGL043W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,696,YNL113W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,639,YMR033W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,543,YLR052W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,95,YDL002C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,241,YER092W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,164,YDR190C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,307,YGL150C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,260,YFL013C,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,783,YOR133W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_21,46,0.9599,0.4348,735,YNR023W,32,5.52e-59,True,40,4.51e-41,True,17,1.14e-56,True,89,5.52e-59,True
Complex_22,19,0.9571,0.5307,387,YHR041C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,389,YHR058C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,398,YHR099W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,661,YMR223W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,664,YMR236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,155,YDR145W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,160,YDR167W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,298,YGL112C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,43,YBR081C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,308,YGL151W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,67,YBR253W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,714,YNL236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,206,YDR448W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,862,YPL254W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,762,YOL135C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,367,YGR252W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,371,YGR274C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,250,YER148W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_22,19,0.9571,0.5307,636,YMR005W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,387,YHR041C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,389,YHR058C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,398,YHR099W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,661,YMR223W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,664,YMR236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,155,YDR145W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,160,YDR167W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,298,YGL112C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,43,YBR081C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,308,YGL151W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,67,YBR253W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,714,YNL236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,206,YDR448W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,862,YPL254W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,762,YOL135C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,367,YGR252W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,371,YGR274C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,250,YER148W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_23,19,0.9571,0.5307,636,YMR005W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,387,YHR041C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,389,YHR058C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,398,YHR099W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,661,YMR223W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,664,YMR236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,155,YDR145W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,160,YDR167W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,298,YGL112C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,43,YBR081C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,308,YGL151W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,67,YBR253W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,714,YNL236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,206,YDR448W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,862,YPL254W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,762,YOL135C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,367,YGR252W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,371,YGR274C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,250,YER148W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_24,19,0.9571,0.5307,636,YMR005W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,43,YBR081C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,298,YGL112C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,206,YDR448W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,664,YMR236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,160,YDR167W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,367,YGR252W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,862,YPL254W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,661,YMR223W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,714,YNL236W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,387,YHR041C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,389,YHR058C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,636,YMR005W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,398,YHR099W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,762,YOL135C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,67,YBR253W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,155,YDR145W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,371,YGR274C,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,308,YGL151W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_25,19,0.9571,0.5307,250,YER148W,21,1.01e-20,True,39,1.59e-13,True,18,2.27e-11,True,78,1.01e-20,True
Complex_26,13,0.9557,0.0256,269,YFR009W,4,6.65e-04,True,0,0.154402,False,7,0.01948,True,11,6.65e-04,True
Complex_26,13,0.9557,0.0256,312,YGL195W,4,6.65e-04,True,0,0.154402,False,7,0.01948,True,11,6.65e-04,True
Complex_26,13,0.9557,0.0256,498,YKL029C,4,6.65e-04,True,0,0.154402,False,7,0.01948,True,11,6.65e-04,True
Complex_26,13,0.9557,0.0256,555,YLR180W,4,6.65e-04,True,0,0.154402,False,7,0.01948,True,11,6.65e-04,True
