T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YLR145W	0	1	1	0	0	0	1	1	1	0	1	1
YJR109C	0	0	1	1	1	1	1	1	0	0	1	0
YIL093C	1	1	0	0	0	0	0	0	1	1	1	1
YMR109W	1	1	1	1	1	1	1	0	0	0	1	0
YDR490C	1	1	1	1	1	1	1	0	1	0	0	0
YGR156W	1	1	1	1	1	1	0	0	1	1	1	1
YNL150W	1	1	1	1	1	1	1	1	1	1	0	0
YFR009W	1	0	0	0	0	0	0	1	1	1	1	1
YLR045C	1	1	1	0	0	0	0	0	1	1	1	1
YLR005W	1	1	1	0	1	0	1	1	1	0	1	0
YGL006W	1	1	1	1	1	1	1	0	0	0	0	0
YOL090W	1	1	1	0	0	0	0	0	1	1	1	1
YDR280W	0	1	1	1	1	1	1	1	1	1	0	1
YOL113W	1	1	1	1	1	0	0	0	0	1	1	1
YPR019W	1	1	1	1	0	0	0	1	1	1	0	1
YOR009W	1	1	1	1	1	1	1	0	1	0	0	0
YMR123W	1	0	1	0	1	0	1	1	1	1	1	1
YNL218W	1	0	1	1	1	1	1	0	0	1	1	0
YIL127C	0	0	0	1	1	1	1	1	1	0	1	1
YDR157W	0	1	1	1	1	1	1	1	1	0	0	0
YLR358C	1	0	1	1	1	0	1	1	1	0	1	1
YDR108W	1	0	1	1	1	1	0	0	0	1	1	1
YGR250C	1	1	1	1	1	1	1	0	0	0	0	0
YLR135W	1	1	0	0	0	0	1	1	1	1	1	1
YDR091C	1	0	0	0	1	1	1	1	1	1	1	1
YDL062W	1	0	0	1	1	1	1	1	1	1	0	1
YMR165C	1	1	1	1	1	1	1	0	0	0	0	0
YFR030W	1	0	0	0	0	0	1	1	1	1	1	1
YPL117C	0	0	1	1	1	1	1	1	0	0	0	0
YHR073W	1	1	1	1	0	1	0	0	0	1	1	1
YNL094W	0	0	1	1	0	1	1	1	1	1	1	1
YMR247C	1	0	0	0	1	1	0	1	1	1	1	1
YNR010W	0	1	1	1	1	1	1	1	1	1	1	0
YDR122W	1	1	1	1	1	1	1	0	0	0	0	0
YGR144W	1	1	0	0	1	0	1	0	1	1	1	0
YDR319C	1	1	1	1	1	1	1	0	0	0	1	1
YPL270W	1	1	1	1	1	0	1	0	1	1	1	1
YPL208W	1	1	0	0	1	0	1	1	1	1	1	1
YDL231C	1	0	1	0	1	1	1	1	1	1	0	1
YEL034W	1	1	1	1	1	1	1	1	1	0	1	0
YLR152C	1	1	1	1	1	1	1	1	0	0	0	1
YDL078C	1	1	1	1	1	1	1	0	0	0	0	0
YAL062W	1	1	1	1	1	0	0	0	1	0	0	0
YCR002C	1	1	1	0	0	0	0	0	1	1	1	1
YMR237W	1	1	1	1	1	0	0	0	1	1	1	1
YEL031W	1	0	0	1	0	1	1	1	1	1	1	1
YKR050W	0	1	1	1	1	1	1	1	0	0	0	0
YGR197C	1	1	1	1	1	1	1	0	0	0	0	1
YDR251W	1	1	1	1	0	0	0	0	1	1	1	1
YBR228W	1	0	0	0	1	1	1	1	1	1	0	1
YOR140W	0	1	1	0	0	0	1	1	1	1	1	1
YKL212W	1	0	0	0	0	0	0	1	1	1	1	1
YDL022W	0	1	1	1	1	1	1	1	0	0	0	0
YHL007C	1	0	0	1	0	0	1	1	1	1	1	1
YOR049C	1	0	1	1	0	1	1	1	1	1	1	0
YBR299W	1	1	1	1	1	1	0	0	0	1	1	1
YML131W	0	1	1	1	1	1	1	1	0	0	0	0
YLL028W	0	1	1	1	1	1	1	1	1	0	0	0
YIL061C	1	0	0	0	1	1	1	1	1	1	1	0
YKR071C	1	0	1	0	1	0	1	1	1	0	1	1
YDR377W	1	1	1	1	1	1	0	0	1	1	1	1
YKL134C	1	1	0	1	0	0	0	0	1	1	1	1
YGL174W	1	0	0	0	0	1	1	1	1	1	1	1
YOR231W	0	1	1	1	1	1	1	0	1	1	1	0
YIL094C	1	0	0	0	0	0	1	1	1	1	1	1
YOR223W	1	1	1	1	1	1	1	0	0	0	0	0
YGR125W	1	0	0	0	0	0	1	1	1	1	1	1
YJR068W	1	1	1	0	1	1	1	1	1	0	0	1
YPL019C	1	1	0	0	1	0	0	0	1	1	1	1
YPR089W	0	1	1	1	0	1	0	1	1	1	0	0
YNL330C	1	1	1	0	0	0	0	0	1	1	1	1
YJL072C	0	0	0	0	1	1	1	1	1	1	1	1
YGR093W	1	0	0	0	1	1	1	1	1	1	1	1
YOR316C	1	1	1	1	1	1	0	0	1	1	0	0
YNL110C	0	0	1	1	1	1	1	1	1	1	1	1
YBL013W	1	1	1	1	1	0	1	1	1	1	0	0
YGR024C	1	1	1	1	1	1	1	0	1	0	0	0
YHR146W	1	1	1	1	1	1	1	1	0	0	1	0
YNL236W	1	1	1	1	0	0	0	0	1	1	1	1
YOL034W	0	0	1	1	1	1	1	0	1	1	1	1
YGL164C	1	1	0	1	1	1	1	0	0	1	0	1
YER143W	1	1	1	1	1	1	1	0	0	0	0	0
YER011W	0	1	1	1	1	1	1	1	0	0	0	0
YPL013C	1	1	1	0	0	0	0	0	1	1	1	1
YGL113W	1	1	0	0	0	1	1	1	0	1	1	0
YHL035C	1	1	0	1	1	1	1	0	0	1	1	1
YGR229C	1	1	0	0	0	0	0	1	1	1	1	1
YBR229C	1	1	1	1	1	1	1	1	0	0	0	0
YAL015C	1	1	0	0	1	1	0	1	1	1	1	1
YDR306C	1	1	1	1	1	1	1	0	0	0	0	0
YAL029C	1	0	0	1	0	0	0	1	1	1	1	1
YLR240W	1	1	1	1	1	1	1	0	0	1	0	1
YGR264C	1	0	0	0	0	1	1	1	1	1	1	1
YPR079W	1	1	1	0	1	0	1	1	1	1	0	0
YBR020W	1	1	1	1	1	1	1	1	1	0	0	0
YAL028W	1	1	1	1	1	1	1	1	0	0	0	0
YCR077C	0	1	1	1	0	1	1	1	1	1	0	1
YEL019C	1	0	1	1	1	1	1	1	1	1	1	1
YDL092W	0	1	0	1	0	0	0	1	1	1	1	1
YGR235C	1	1	1	1	1	1	1	0	0	1	1	0
YFL033C	1	1	1	1	1	1	1	1	0	0	0	0
YDR460W	1	1	1	1	1	0	0	1	1	1	0	1
YDR097C	1	0	1	0	0	0	0	0	1	1	1	1
YDR041W	1	1	0	0	0	0	0	0	1	1	1	1
YLR295C	1	1	1	1	0	0	0	0	1	1	1	1
YGL122C	0	1	1	0	0	0	1	1	1	1	1	0
YMR170C	1	1	1	1	1	1	1	1	0	0	0	0
YGR070W	1	1	1	1	1	1	1	0	0	1	0	0
YIR030C	1	0	0	0	0	0	0	1	1	1	1	1
YGL057C	1	1	0	0	0	0	1	1	0	1	1	1
YNR046W	0	1	1	1	1	1	1	1	1	0	0	0
YPR182W	1	1	1	1	1	1	1	0	0	0	0	0
YOR080W	1	1	0	0	1	0	0	0	1	1	1	1
YML028W	1	1	1	1	1	1	1	0	0	0	1	1
YNL248C	0	0	1	1	1	1	1	1	1	1	1	1
YJR010C-A	1	1	1	1	1	1	1	1	0	0	0	0
YHR058C	1	0	0	1	1	0	1	1	1	1	1	1
YDL179W	0	1	1	1	1	1	1	0	0	0	0	0
YNL271C	1	1	1	1	1	1	1	1	0	0	0	0
YBR258C	1	0	1	0	1	1	0	0	1	1	1	1
YER061C	1	0	0	1	0	1	1	1	1	1	1	1
YHR122W	1	0	0	0	1	0	1	1	1	1	1	1
YNL206C	0	0	0	1	1	1	0	1	1	1	1	0
YBR175W	1	0	0	0	1	1	1	1	1	1	1	1
YBL071C	1	1	1	1	1	1	1	1	1	0	0	0
YBR017C	0	0	1	1	1	1	1	1	1	1	0	1
YOL093W	0	0	0	1	1	1	1	1	1	1	1	1
YAR053W	1	0	1	1	1	1	0	0	1	1	0	1
YBR137W	1	1	1	1	1	1	1	0	0	0	0	0
YKL112W	1	1	1	0	0	0	0	1	1	1	1	1
YJL074C	1	1	0	0	0	0	0	0	0	1	1	1
YJL019W	1	0	1	0	0	0	1	1	1	1	1	1
YKL059C	1	1	1	0	0	0	1	1	1	0	1	1
YPR067W	1	1	1	1	0	0	0	0	1	1	1	1
YNL262W	1	1	1	0	0	0	0	0	1	1	1	1
YOL010W	0	0	0	1	0	1	1	1	1	1	1	1
YER005W	1	0	0	0	0	1	0	1	1	1	1	1
YML096W	1	0	1	0	1	0	1	1	1	1	1	1
YDR225W	1	1	1	1	1	1	1	0	0	1	1	1
YDR152W	0	0	0	0	0	1	0	1	1	1	1	1
YJL124C	1	1	1	0	0	0	0	1	1	1	1	1
YPL231W	1	1	1	1	1	1	1	0	0	0	1	0
YPL129W	0	0	1	1	0	0	0	1	1	1	1	1
YDR368W	1	1	1	1	1	1	1	1	0	0	0	0
YER070W	1	1	0	0	0	0	0	0	1	1	1	1
YGL179C	1	1	1	0	1	0	1	0	1	1	1	1
YLL040C	1	1	1	1	1	1	1	1	0	0	0	0
YGR241C	1	1	1	1	1	1	0	0	0	0	1	0
YDR430C	1	1	1	0	0	0	0	0	1	1	1	1
YHR140W	1	1	1	1	1	1	1	0	0	0	0	0
YIR012W	1	0	0	0	1	1	1	1	1	1	1	1
YDR123C	1	0	0	0	0	0	1	1	1	1	1	1
YMR145C	1	1	1	1	0	0	0	0	1	1	1	1
YOR145C	0	0	1	1	1	1	1	1	1	1	1	1
YPL051W	0	0	0	1	1	1	1	1	1	1	1	1
YOR315W	1	1	1	1	0	0	0	1	1	1	1	1
YEL058W	1	0	1	1	1	1	1	1	0	1	1	1
YBR140C	0	1	1	1	1	1	1	0	0	0	0	1
YNR003C	0	0	1	1	1	1	1	1	1	0	1	1
YOL144W	0	0	1	1	1	1	1	1	1	1	1	1
YKL221W	1	1	1	1	1	1	1	0	0	0	0	0
YDR191W	0	1	1	1	1	1	1	1	1	1	0	0
YOR304W	0	1	1	1	1	1	1	1	1	1	1	1
YNL188W	0	1	1	1	0	0	0	1	1	1	1	1
YBR069C	1	1	1	1	1	0	1	1	1	0	0	1
YPL110C	1	1	1	1	1	1	1	0	0	0	0	0
YKL217W	1	1	1	1	1	1	1	1	0	0	0	0
YDR317W	0	1	1	0	1	1	1	1	1	0	0	0
YLL007C	1	1	1	1	1	1	1	0	0	0	1	1
YML034W	1	1	1	1	1	1	1	0	0	0	0	0
YIL125W	1	1	1	1	1	0	0	0	1	1	1	1
YGR091W	0	0	0	1	1	1	1	1	1	1	1	1
YLR085C	1	0	1	1	1	1	1	1	1	1	0	0
YPR135W	1	0	1	1	1	1	1	0	0	1	1	1
YOR275C	1	1	1	0	0	0	0	0	1	1	1	1
YBR049C	1	1	1	0	0	0	1	0	1	1	1	1
YOR259C	0	1	1	1	1	1	1	1	1	1	1	0
YDR101C	0	0	0	1	1	1	1	1	1	1	1	1
YDR221W	1	0	1	1	1	1	1	1	0	0	1	1
YPL188W	0	1	1	1	1	1	1	1	0	0	0	0
YHL024W	1	1	1	1	1	1	1	0	0	0	0	0
YGL251C	1	1	1	0	1	0	1	1	0	1	1	1
YDR463W	0	1	1	1	1	1	1	1	1	0	0	0
YBR257W	0	0	1	1	1	1	1	1	1	0	0	1
YNL201C	0	0	1	1	1	1	1	1	1	1	1	1
YOL159C	0	1	1	1	1	1	1	0	0	1	1	0
YBL085W	1	1	0	0	0	1	1	0	1	1	1	1
YGL208W	1	1	1	1	1	1	1	0	1	1	1	0
YJR129C	1	0	0	0	1	1	1	1	1	1	1	1
YPL028W	1	1	1	1	1	1	1	0	0	0	1	1
YJR096W	1	1	1	1	1	1	1	1	0	0	0	0
YER076C	0	1	1	1	0	1	1	1	1	0	1	0
YER050C	1	1	1	0	0	0	0	0	1	1	1	1
YLR039C	1	1	1	1	1	1	1	0	0	0	1	1
YHR054C	1	1	0	1	1	0	1	0	0	1	1	1
YFR053C	1	1	1	1	1	0	0	0	1	1	1	1
YMR144W	1	1	1	0	0	0	0	0	1	1	1	1
YLR382C	1	1	1	0	1	0	0	0	0	1	1	1
YLR388W	1	0	0	1	1	1	0	1	1	1	1	1
YJL101C	0	0	1	1	1	1	1	1	1	1	0	1
YNL208W	1	1	1	1	1	1	1	1	0	0	0	0
YMR099C	1	1	1	1	1	1	0	1	0	0	0	1
YGL255W	1	1	1	1	1	1	1	1	1	1	1	1
YJL201W	1	1	0	0	0	0	0	0	1	1	1	1
YDL131W	1	0	0	0	1	1	1	1	1	1	1	1
YIL070C	1	1	0	0	0	0	0	0	1	1	1	1
YIL107C	1	1	1	1	1	1	1	0	0	0	0	0
YDL176W	0	0	1	1	1	1	1	1	0	1	1	1
YFL045C	1	1	1	1	0	0	0	0	1	1	1	1
YLR248W	1	1	0	1	1	0	1	1	1	1	0	0
YIL008W	1	0	0	0	1	1	1	1	1	1	1	1
YLR226W	0	0	0	1	1	1	1	1	1	1	1	1
YHR182W	1	0	0	0	1	0	1	1	1	1	1	1
YNR011C	0	1	1	1	1	0	1	1	1	0	1	1
YBL109W	1	1	1	1	1	1	1	0	1	0	1	1
YLR305C	1	0	0	1	1	1	1	1	1	0	1	1
YBL009W	1	1	1	0	0	0	0	1	1	1	1	1
YLR210W	1	1	1	0	0	0	1	1	1	1	1	1
YPL118W	1	1	1	0	0	0	0	0	1	1	1	1
YBR103W	1	1	1	1	1	0	1	0	0	0	1	1
YBR251W	1	1	1	0	0	0	0	0	1	1	1	1
YDR037W	1	0	0	0	0	1	1	1	1	1	1	1
YDR004W	1	1	1	1	1	1	1	0	1	0	0	0
YOR048C	0	0	1	1	1	1	1	1	1	1	1	1
YPR029C	1	1	1	1	0	1	0	0	1	1	1	1
YPR108W	1	1	1	1	1	1	1	0	0	1	0	0
YBL052C	1	1	1	0	0	1	1	0	1	1	1	1
YGL048C	1	1	1	1	1	1	1	1	0	1	0	0
YDR444W	1	1	1	0	0	0	0	0	1	1	1	1
YML061C	1	0	0	0	1	1	0	1	1	1	1	1
YOR319W	0	0	1	1	1	1	1	1	0	0	1	1
YLR413W	1	1	1	1	1	1	1	1	1	1	1	1
YNL078W	0	1	1	1	1	1	1	1	0	0	0	0
YHR119W	1	0	0	0	1	0	1	1	1	1	1	1
YKL032C	1	1	1	1	1	1	0	0	1	0	1	1
YGL156W	1	1	1	1	1	1	1	1	0	0	0	0
YPL115C	1	1	1	1	0	0	1	1	1	1	1	0
YAL008W	0	1	1	1	1	1	1	0	0	1	0	0
YJR138W	1	1	0	1	1	1	1	1	1	0	0	0
YOR018W	1	1	1	1	1	1	1	0	0	0	0	0
YFL013C	1	1	1	1	0	0	0	0	1	1	1	1
YBR180W	0	0	1	1	1	1	1	1	1	0	0	0
YNL294C	1	1	1	0	1	0	1	1	1	0	0	0
YDL141W	1	1	1	1	0	0	0	0	1	1	1	1
YDR378C	1	0	1	0	1	1	0	0	1	1	1	1
YIL033C	1	1	1	1	1	1	1	0	0	0	0	0
YIL150C	1	0	0	1	1	0	1	1	1	1	1	1
YIR001C	1	1	1	1	1	0	0	0	1	1	1	1
YOR054C	1	1	1	1	1	1	1	0	0	0	0	0
YAL042W	1	1	1	0	1	0	1	1	1	1	1	1
YMR311C	1	1	1	1	1	1	1	0	1	1	0	0
YER067W	1	1	1	1	1	1	0	0	0	1	0	1
YJL073W	1	0	0	0	0	0	0	1	1	1	1	1
YDR243C	1	0	0	1	0	1	1	1	1	0	1	1
YBR149W	1	1	1	1	1	1	1	1	0	0	0	0
YBR085W	1	1	1	0	0	0	0	1	1	1	1	1
YBR212W	1	1	1	1	1	1	1	0	1	0	0	0
YNL290W	1	1	1	0	0	0	0	1	1	1	1	1
YDR291W	0	0	0	1	1	1	1	1	1	1	1	1
YFL017C	1	1	0	1	0	0	0	0	0	1	1	1
YDR107C	1	1	1	1	1	1	1	0	0	1	0	1
YHL009C	0	0	1	1	1	0	1	1	1	1	1	0
YDR180W	0	0	1	1	1	1	1	1	1	1	1	1
YGR068C	1	0	1	0	0	0	1	1	1	1	1	1
YER071C	1	1	0	0	1	1	0	0	1	1	1	1
YKR083C	1	1	1	0	1	0	0	0	1	1	1	1
YGL071W	1	0	1	0	0	0	1	1	1	1	1	1
YLR387C	1	1	1	0	1	0	1	1	1	1	1	0
YDR224C	1	1	1	1	0	1	0	0	0	1	1	1
YNL137C	1	1	0	0	0	0	0	0	1	1	1	1
YNR039C	0	1	1	1	1	1	1	1	1	0	0	0
YPL172C	1	1	0	0	0	0	0	0	1	1	1	1
YGR043C	0	1	1	1	1	1	1	1	0	0	0	0
YKL203C	1	1	1	1	1	1	1	0	0	0	1	1
YJL125C	0	0	1	1	1	1	1	1	1	1	1	1
Q0085	1	1	1	1	1	1	1	0	0	1	0	0
YDR195W	0	1	1	1	1	1	1	0	1	0	0	1
YPL160W	1	0	1	0	0	1	1	1	1	1	1	1
YHR076W	1	1	0	0	0	0	0	1	1	1	1	1
YMR020W	1	1	0	1	1	1	1	1	0	1	0	0
YOL067C	0	1	1	1	1	1	1	1	1	0	0	0
YOR252W	0	0	0	1	1	1	1	1	1	1	1	1
YHR201C	1	1	0	0	0	0	1	1	1	1	1	1
YBR141C	1	1	1	1	1	1	1	1	1	1	1	1
YGL044C	0	1	0	1	1	1	1	1	1	1	1	1
YPL199C	1	0	0	0	0	0	1	1	1	1	1	1
YPR106W	0	1	1	1	1	1	1	0	0	0	0	0
YPL263C	1	0	0	0	0	0	0	1	1	1	1	1
YKL172W	0	0	0	1	1	1	1	1	1	1	1	1
YGL107C	1	1	0	0	0	0	0	0	1	1	1	1
YGL233W	1	1	1	1	1	1	1	0	0	1	1	0
YKR028W	1	0	1	1	1	1	0	1	1	0	0	0
YOR262W	0	0	0	1	0	1	1	1	1	1	1	1
YDR328C	1	1	1	1	1	1	1	0	1	0	0	0
YER158C	1	0	0	0	0	0	1	1	1	1	1	1
YGL009C	1	0	0	0	0	0	0	1	1	1	1	1
YER078C	1	1	1	1	0	0	0	0	1	1	1	1
YBR275C	1	0	0	0	0	0	0	1	1	1	1	1
YIL161W	1	0	0	0	1	1	1	1	1	1	1	1
YGL252C	1	1	1	1	0	0	1	0	1	1	1	0
YDL020C	0	1	1	1	1	1	1	0	1	0	0	0
YBR023C	0	0	1	1	1	1	1	1	1	1	1	1
YNL277W	0	0	0	0	1	0	1	1	1	1	1	1
YNL121C	1	1	1	1	0	0	0	0	1	1	1	1
YMR201C	1	1	0	1	1	1	1	1	0	0	0	0
YIL031W	1	1	1	1	1	1	0	0	1	0	1	0
YGR158C	1	0	0	0	0	1	1	1	1	1	1	1
YOL136C	1	1	1	1	1	1	1	1	1	1	1	1
YLR319C	1	0	0	1	1	1	1	1	1	0	1	1
YOL052C	1	0	0	0	0	0	0	1	1	1	1	1
YDR060W	0	0	1	1	1	1	1	1	1	1	1	1
YOL101C	0	1	1	1	1	1	1	0	1	1	1	0
YNL083W	1	1	1	0	0	0	0	0	1	1	1	1
YAR002W	0	0	1	1	1	0	0	1	1	1	1	0
YNR052C	1	1	1	0	0	0	0	1	1	1	1	1
YLR199C	0	1	1	1	1	1	1	1	1	0	1	0
YJR032W	1	0	1	1	1	1	1	1	1	1	0	1
YOR168W	0	0	1	1	0	1	0	1	1	1	1	1
YJR149W	1	1	1	1	1	1	1	0	1	1	1	1
YNL267W	0	1	1	1	1	1	1	1	1	0	1	0
YKL089W	1	1	0	1	0	1	0	1	1	1	1	1
YBR215W	0	0	1	1	0	1	1	1	1	1	1	1
YKL048C	0	1	1	0	0	1	1	1	1	1	1	1
YHR025W	1	0	0	0	1	0	1	1	1	1	1	1
YGL205W	1	1	1	1	1	1	1	0	0	0	0	0
YOL017W	1	1	1	0	1	0	0	0	1	1	1	1
YML001W	0	1	1	1	1	1	0	0	0	1	1	1
YLR362W	1	1	1	1	1	1	1	1	0	0	0	0
YDR374C	0	1	1	1	1	1	1	0	1	0	1	1
YGL025C	1	1	1	0	1	1	1	1	1	0	1	0
YLR409C	0	0	0	1	1	1	1	1	1	1	1	1
YNL170W	1	1	1	1	1	1	0	0	0	0	1	1
YML094W	0	0	0	0	1	1	1	1	1	1	1	1
YLR182W	1	1	1	1	0	0	0	0	1	1	1	1
YOR073W	0	1	1	1	1	1	0	1	0	1	1	1
YJL102W	1	1	0	0	0	0	0	0	1	1	1	1
YAR062W	1	1	0	1	1	0	1	0	0	0	1	1
YPL032C	1	0	0	0	0	0	0	1	1	1	1	1
YER115C	0	1	1	1	1	1	1	1	0	0	0	0
YML012W	1	1	1	1	1	0	1	0	1	1	1	1
YML111W	1	0	1	0	0	0	0	1	1	1	1	1
YNL037C	1	1	0	0	0	0	0	0	1	1	1	1
YLR082C	1	1	1	1	1	1	1	0	0	1	1	1
YLR147C	1	0	0	0	1	0	1	1	1	1	1	1
YGL105W	1	0	1	1	1	0	1	1	1	1	1	0
YGL036W	0	1	1	1	1	1	1	0	1	0	0	0
YKL213C	1	1	1	1	1	1	1	1	0	0	0	0
YMR001C	1	1	1	1	1	0	0	0	0	0	1	1
YBL016W	1	0	1	1	0	1	0	1	1	1	1	1
YPL101W	0	0	0	1	1	1	1	1	1	1	0	1
YDR146C	1	1	1	1	1	0	0	0	0	0	1	1
YKR058W	1	1	1	1	1	1	1	0	0	0	0	0
YDR507C	1	0	1	0	0	0	0	0	1	1	1	1
YNL304W	1	1	1	1	1	1	1	0	1	1	1	0
YGL073W	1	1	1	1	1	1	1	1	0	0	0	0
YHR117W	1	1	1	1	1	0	0	0	0	1	1	1
YDR054C	1	1	1	1	1	1	1	1	1	0	0	0
YKL101W	1	1	0	0	0	0	0	0	1	1	1	1
YPL140C	0	1	1	1	1	0	1	0	1	1	0	1
YDL132W	1	1	1	1	1	1	1	0	0	0	0	0
YLR086W	1	0	0	1	1	1	1	1	0	1	1	1
YML079W	1	1	1	1	1	1	1	1	0	0	1	1
YER047C	1	1	1	0	1	0	1	1	1	1	0	0
YKL061W	1	1	0	1	1	1	0	0	0	1	0	1
YBL104C	1	0	1	0	0	0	1	1	0	1	1	1
YJR090C	0	1	1	1	1	1	1	0	1	1	0	0
YLR002C	1	0	1	0	1	1	1	1	1	1	1	1
YKR031C	1	1	1	1	1	1	1	0	1	0	0	1
YER116C	0	1	1	1	1	1	1	1	1	0	0	0
YOR112W	1	1	1	0	0	0	0	1	1	1	1	1
YHR170W	1	0	0	0	1	1	1	1	1	1	1	1
YEL060C	1	1	1	1	1	1	1	1	0	0	0	0
YGL213C	0	1	1	1	0	0	1	1	1	1	1	0
YOL068C	0	1	1	1	1	0	1	1	1	0	1	0
YBL019W	0	1	1	1	1	1	1	0	1	1	0	1
YDL116W	0	1	1	1	0	1	0	1	1	1	1	1
YHR030C	0	1	1	1	1	1	1	0	0	0	1	0
YDL027C	1	1	1	1	1	1	1	0	0	1	0	1
YBR047W	0	1	1	1	1	1	1	1	0	0	0	0
YPR196W	1	1	1	1	0	0	0	0	1	1	1	1
YDR211W	1	0	1	0	0	0	0	1	1	1	1	1
YJL059W	1	1	1	1	1	1	1	0	1	0	0	0
YDR223W	1	1	1	1	1	1	1	1	0	0	0	0
YKR084C	1	0	0	0	0	1	1	1	1	1	1	1
YFR012W	1	0	1	0	1	1	0	1	1	1	0	1
YHR143W-A	0	0	0	1	1	1	1	1	1	1	1	1
YPR138C	1	1	1	1	0	0	0	1	1	0	1	1
YDR034C	1	0	1	1	1	1	0	0	1	0	1	1
YHR186C	1	1	0	0	1	0	0	0	1	1	1	1
YLR203C	1	1	1	0	0	0	0	0	1	1	1	1
YLR066W	0	1	1	1	1	1	0	1	1	1	1	1
YDR342C	1	1	1	1	1	1	0	0	1	0	1	0
YJL070C	1	1	1	1	1	1	1	0	1	0	0	0
YJR040W	1	0	1	1	1	1	0	1	0	0	1	1
YGL167C	1	1	1	1	0	1	0	0	1	1	1	1
YOL097C	1	0	1	0	0	0	1	1	1	1	1	1
YNL310C	1	1	1	0	0	0	1	0	1	1	1	1
YMR068W	1	1	1	1	1	1	1	1	0	0	0	0
YER098W	1	1	1	0	0	0	0	0	1	1	1	1
YLL062C	1	0	0	0	0	0	0	1	1	1	1	1
YGL099W	1	0	1	0	1	1	1	1	1	1	1	1
YBR198C	0	1	1	1	1	0	1	1	1	0	0	0
YJR107W	1	1	1	1	1	1	0	0	1	0	1	1
YPR046W	1	1	1	1	1	1	1	0	0	0	1	1
YMR041C	1	1	1	1	1	1	1	1	0	0	0	0
YML049C	1	1	1	1	1	1	1	0	0	0	1	1
YCL063W	1	1	1	1	0	0	0	1	1	1	1	1
YPL085W	1	1	0	0	0	0	1	1	1	1	1	1
YMR230W	1	0	0	0	0	0	1	1	1	1	1	1
YMR118C	0	0	1	1	1	1	1	1	0	0	0	0
YBL037W	1	1	1	0	0	1	0	0	0	1	1	1
YNR056C	1	1	1	1	1	1	1	0	1	1	0	0
YDR248C	1	1	0	1	1	1	1	1	0	1	0	1
YNL106C	0	1	1	1	1	1	1	0	0	0	1	1
YOR164C	0	1	1	1	1	1	1	1	0	0	1	0
YNL182C	0	0	1	1	1	1	1	1	1	1	1	1
YIL074C	1	0	0	0	0	0	0	1	1	1	1	1
YOR206W	0	0	1	1	0	1	1	1	1	1	1	1
YKL020C	1	1	1	1	1	1	1	0	0	0	0	0
YGR090W	0	0	0	1	1	1	1	1	1	1	1	1
YBR237W	0	1	1	1	0	1	1	1	1	0	0	1
YLL032C	1	1	1	1	0	1	0	0	0	0	1	1
YJL033W	0	0	1	1	1	1	1	1	1	0	1	1
YOL013C	0	1	1	1	1	1	1	0	0	1	0	0
YEL050C	1	1	0	0	0	0	0	0	1	1	1	1
YJR060W	1	1	1	1	1	1	1	1	0	0	0	0
YDL038C	0	0	0	0	0	0	0	1	1	0	0	0
YJL046W	1	1	0	0	0	0	0	0	1	1	1	1
YLR185W	1	0	0	0	1	1	1	1	1	1	1	1
YNL126W	1	1	1	1	0	1	0	0	0	1	1	1
YDR415C	1	0	0	0	0	0	0	1	1	1	1	1
YPR093C	1	0	1	1	1	1	1	1	1	0	0	0
YER167W	1	1	1	1	1	1	1	1	1	0	0	0
YGR071C	1	1	1	1	1	1	0	0	0	1	1	1
YER127W	0	0	1	1	1	1	1	1	1	1	1	1
YNL268W	0	1	1	1	0	1	1	1	1	0	1	0
YBL006C	0	0	1	1	1	1	1	1	1	0	0	0
YGR017W	1	0	0	0	0	0	1	1	1	1	1	1
YNR022C	1	1	1	1	0	0	0	0	0	1	1	1
YGR059W	1	1	0	1	1	1	1	0	0	0	1	1
YNL065W	0	0	0	0	0	0	0	1	1	0	0	0
YDR519W	1	0	0	1	1	1	1	1	0	1	1	1
YKR054C	1	1	1	1	1	1	1	0	0	1	1	1
YMR261C	1	1	1	1	1	1	1	0	0	1	0	1
YJL204C	1	0	0	0	1	1	1	1	1	1	0	1
YKL142W	1	1	1	1	1	1	1	0	0	0	0	0
YOR101W	1	0	0	1	1	1	1	1	1	1	1	1
YDR354W	1	1	1	1	1	1	1	1	0	0	0	0
YCR016W	1	0	1	1	1	1	1	1	1	1	1	1
YPL225W	0	1	1	1	1	1	1	0	0	1	1	0
YPR037C	0	1	1	1	1	1	1	1	0	0	0	0
YBR207W	1	1	1	1	1	1	1	0	1	0	1	1
YCR076C	1	1	1	1	1	1	1	1	0	0	0	0
YDR264C	1	1	1	1	1	0	0	0	1	1	1	1
YBR089W	1	1	1	0	0	0	0	0	1	1	1	1
YCL050C	0	0	0	1	1	1	1	1	1	1	1	1
YGR284C	0	1	1	1	1	1	1	0	0	0	1	0
YCL017C	1	1	0	0	0	0	1	1	1	1	1	1
YDL055C	0	0	1	1	1	1	0	1	1	1	1	1
YLR097C	1	1	1	1	1	1	0	0	1	0	0	1
YLR275W	1	1	1	0	1	1	1	1	1	0	0	0
YOR372C	0	1	1	1	0	0	1	1	0	1	1	1
YEL071W	1	1	0	0	0	0	0	1	1	1	1	1
YER110C	1	0	0	0	0	1	1	1	1	1	1	1
YBR139W	1	1	1	1	1	1	1	0	0	0	0	0
YOR320C	1	0	1	1	0	1	0	0	1	1	1	1
